variance,mean,max,total,spread,jain,gini,maxmin,feasible,objective,method,runtime_s,routing_calls,evaluated,opt_gap,city,n,mix,seed
13.9190569397319,11.052197623232482,14.055917792752222,33.15659286969745,8.262152397472533,0.8977067412429403,0.1661238722555538,2.426041931936681,True,13.9190569397319,weighted_centroid,2.6099965907633305e-05,3,,0.887687855952634,london,3,mixed,1
54.12708992276117,13.1066706045571,22.731147108772344,39.3200118136713,17.859830865805318,0.760406207453871,0.30281155476146226,4.666325480631747,True,54.12708992276117,geometric_median,5.740002961829305e-05,3,,6.340658980537261,london,3,mixed,1
30.82294733761886,10.539952717369774,18.311487542325445,31.619858152109323,12.625215381679533,0.782804762459107,0.2661874766788461,3.220297415423995,True,30.82294733761886,min_sum,0.006143700040411204,123,,3.180175684733667,london,3,mixed,1
8.986120792760449,11.409185834584802,13.849338380932968,34.227557503754404,6.6624651280185665,0.9354239565810037,0.12976805073490416,1.9270325068438936,True,8.986120792760449,min_max,0.0061707000131718814,123,,0.21868824634207476,london,3,mixed,1
7.373600935048426,11.029329744303412,14.487709289784249,33.08798923291024,6.633290450432603,0.9428490374205234,0.1336495125918169,1.844529759120938,True,7.373600935048426,random,0.004675499978475273,105,,0.0,london,3,mixed,1
7.373600935048426,11.029329744303412,14.487709289784249,33.08798923291024,6.633290450432603,0.9428490374205234,0.1336495125918169,1.844529759120938,True,7.373600935048426,exhaustive,0.005895600013900548,123,,0.0,london,3,mixed,1
0.20221990994908823,9.857891449335675,10.37943349885771,29.573674348007025,1.0974722132254264,0.9979233990161743,0.024739845767578483,1.118237103070471,True,0.20221990994908823,ours,0.008472399960737675,117,142.0,1.3311894031337311e-11,london,3,mixed,2
7.837153464190095,8.838580632547385,12.78841506989908,26.515741897642158,6.158922820815416,0.9088254221050044,0.15484946878199146,1.9290187829492838,True,7.837153464190095,centroid,8.999952115118504e-06,3,,37.7555976375795,london,3,mixed,2
7.837153464185795,8.83858063254763,12.788415069898331,26.51574189764289,6.158922820812714,0.9088254221050542,0.15484946878191908,1.9290187829486025,True,7.837153464185795,weighted_centroid,2.3099943064153194e-05,3,,37.75559763755824,london,3,mixed,2
56.67969568279229,7.893970785180609,18.430030385061357,23.681912355541826,17.131918306348247,0.5236779030725226,0.48227857190874723,14.19756482300976,True,56.67969568279229,geometric_median,0.00011350004933774471,3,,279.28741431947395,london,3,mixed,2
56.92219345495786,7.932391801786597,18.57047723071495,23.79717540535979,16.668917429314636,0.5250350226633181,0.46697187503354765,9.765918072647299,True,56.92219345495786,min_sum,0.006803099997341633,129,,280.4865928386903,london,3,mixed,2
