w_variance,w_mean,w_ede,p90,p95,pct_within_sla,courier_gini,max,method,routing_calls,seed
25.996304290550217,11.687246630486404,12.1552392294063,18.0,19.049999999999997,51.13872298214911,0.2523809523809524,21.0,coverage_max,12640,35
25.05318760200456,11.232066004546201,11.702107420073,19.0,20.049999999999997,47.715428748173366,0.2623068432671083,21.0,weighted_centroid,40,35
26.51199492985115,10.940023570138376,11.44113857579135,19.1,20.0,50.22571534738064,0.2744356659142213,21.0,min_sum,12640,35
36.86368980294755,26.527801518609618,26.8682998148762,35.1,38.14999999999999,0.0,0.12619926199262,45.0,ours,7280,36
115.05471940804934,15.465979074876948,17.062621880530706,23.1,28.349999999999923,17.14701617066916,0.27919303797468364,60.0,ours_ede,7320,36
146.10309340178418,16.077849736448755,17.66220489373397,32.1,34.64999999999996,48.42170592186494,0.37645348837209314,53.0,coverage_max,19800,36
130.97695953814423,17.09854643044475,18.762258275031915,24.300000000000004,29.499999999999915,26.574858922166776,0.273787446504993,64.0,weighted_centroid,40,36
115.05471940804934,15.465979074876948,17.062621880530706,23.1,28.349999999999923,17.14701617066916,0.27919303797468364,60.0,min_sum,19800,36
33.00119408684851,13.423930201493308,13.95084258534886,20.0,21.049999999999997,27.12504978705606,0.24624060150375948,30.0,ours,5520,37
33.00119408684851,13.423930201493308,13.95084258534886,20.0,21.049999999999997,27.12504978705606,0.24624060150375948,30.0,ours_ede,5240,37
49.40773108469214,13.016285418580546,13.843344802010657,21.300000000000004,24.19999999999999,45.67450916350372,0.2798204158790172,40.0,coverage_max,10520,37
46.40366181774966,13.83297203596927,14.575797297130473,21.300000000000004,24.19999999999999,30.93771120224096,0.2637900355871887,39.0,weighted_centroid,40,37
47.7267272512149,12.509093897923332,13.297994564434221,21.0,22.14999999999999,38.986709457020126,0.29849514563106805,37.0,min_sum,10520,37
28.095660877184876,32.41771213452924,32.62919629824202,41.0,42.0,0.0,0.10308429118773965,43.0,ours,6320,38
56.28237436642163,16.065098505799064,16.813368319770095,29.200000000000003,31.099999999999994,33.40844295391075,0.24808802308802314,35.0,ours_ede,6360,38
85.51218086823117,17.06612282640504,18.077910305135298,31.300000000000004,38.099999999999994,37.523846537992114,0.2952304737516005,42.0,coverage_max,16720,38
57.7140273719767,16.76663331787653,17.502746342566486,31.0,32.099999999999994,33.83549456728796,0.24217877094972073,35.0,weighted_centroid,40,38
57.639106744093354,16.17268961633483,16.92925379199199,28.0,30.099999999999994,21.258198315084154,0.26183800623052966,33.0,min_sum,16720,38
41.45921719851531,16.505641667942523,17.04808021360421,24.1,26.049999999999997,21.654231880426035,0.2389498432601882,28.0,ours,5600,39
56.459707729136895,15.774713312598877,16.50176377155593,26.0,28.0,23.80192806159316,0.2814000000000001,29.0,ours_ede,5920,39
149.97037328684007,18.808476875718192,20.254680239730224,38.0,40.0,38.965207837194114,0.35315286624203823,40.0,coverage_max,13600,39
66.57097997024533,17.99912372615844,18.775262867434524,29.200000000000003,31.049999999999997,22.808683511295506,0.2571329639889197,32.0,weighted_centroid,40,39
56.459707729136895,15.774713312598877,16.50176377155593,26.0,28.0,23.80192806159316,0.2814000000000001,29.0,min_sum,13600,39
30.52518253129208,29.384114606688794,29.624437620036957,35.1,37.05,2.15756497771686,0.10403225806451633,38.0,ours,5440,40
231.45868579532487,18.763027515446005,20.77042292743164,47.1,50.0,34.844609051660875,0.39179600886917965,51.0,ours_ede,6080,40
