w_variance,w_mean,w_ede,p90,p95,pct_within_sla,courier_gini,max,method,routing_calls,scenario,seed
12.183545067645358,18.15331567662121,18.31910109066598,23.131556108097563,24.518299633846222,0.0,0.1072500943289727,27.633328661657607,ours,7520,darkstore_london,24
50.99541600034754,7.929192757344417,8.900864987469317,21.34470112678414,25.569565512554497,66.03043480022659,0.44186296498966393,28.223927954375977,ours_ede,7000,darkstore_london,24
63.098629347333635,8.656368284289387,9.756290794377136,24.34483356099956,28.498178179128313,76.81276733193306,0.44074360880806895,31.183829663926698,coverage_max,22000,darkstore_london,24
36.8944033812742,8.361219739805511,9.131349756460166,18.77373782760521,22.927808009218335,68.46839530090166,0.3758195841911127,25.599397409296262,weighted_centroid,40,darkstore_london,24
41.9340212194642,8.103056095504101,8.952675936315996,19.65896990590042,23.810964827945128,66.03043480022659,0.40544074738991576,26.485901579135543,min_sum,22000,darkstore_london,24
7.212506823458639,5.37833395589909,5.656051889214741,9.934837215710495,10.162360334323742,91.61551654541735,0.2834251865000248,11.844733070081748,ours,5040,darkstore_london,25
8.777762923152874,4.975108776287568,5.320814183942563,8.727163679460142,10.390295887431723,92.33809944300273,0.31555963197648773,12.879836486385466,ours_ede,5480,darkstore_london,25
9.938710633704948,5.440377859668692,5.803060573672353,9.84633564423708,10.713002319449203,92.33809944300273,0.31009457915858407,14.077784589409802,coverage_max,10240,darkstore_london,25
8.103446324374428,4.941688172269072,5.26533431691636,8.495684768020986,10.540908917567888,92.33809944300273,0.3096689710993896,12.045608772115056,weighted_centroid,40,darkstore_london,25
8.777762923152874,4.975108776287568,5.320814183942563,8.727163679460142,10.390295887431723,92.33809944300273,0.31555963197648773,12.879836486385466,min_sum,10240,darkstore_london,25
7.866010959138971,12.62789658798409,12.780004132318858,16.856419967282516,17.416869899427592,14.361082804013012,0.12440850626717403,19.917721825212883,ours,5120,darkstore_london,26
18.394135074716836,7.2916629914542535,7.761866658452802,13.454218896291747,14.205235532179216,68.78758166980577,0.31402331954320406,14.74691310167824,ours_ede,5560,darkstore_london,26
16.01245718862327,8.350934628241156,8.755466780415507,14.809558243230269,15.396975117219924,74.99280730657574,0.260888336343329,18.17856071096034,coverage_max,12400,darkstore_london,26
16.87248351858396,7.3435360008889035,7.782954385503161,13.029498240590224,14.135547263379758,69.61539467681759,0.29801526263026323,15.122086537825892,weighted_centroid,40,darkstore_london,26
